gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,ebit,lct,lt,ni,sale,costat,prcc_c
30822,20211231,2021,INDL,C,D,STD,O,USD,,43137.502,25052.574,591.262,924.131,,18008.102,359.456,2091.518,A,71.59
30870,20210630,2021,INDL,C,D,STD,AZPN,USD,768.317,1454,800.757,67.912,362.919,141.53,653.243,319.803,709.376,A,152.2
30932,20211231,2021,INDL,C,D,STD,NWBI,USD,,14501.508,1583.571,126.612,278.094,,12917.937,154.323,536.07,A,14.16
30990,20211231,2021,INDL,C,D,STD,COF,USD,,432381,61029,413.859,16551,,371352,12390,32033,A,145.09
31368,20211231,2021,INDL,C,D,STD,HAFC,USD,,6858.587,643.417,30.407,151.899,,6215.17,98.677,256.846,A,23.68
31453,20211231,2021,INDL,C,D,STD,NSIT,USD,3568.311,4689.08,1509.227,34.897,330.427,2515.257,3179.853,219.345,9436.113,A,106.6
31460,20211231,2021,INDL,C,D,STD,RCII,USD,,2993.327,513.276,66.171,454.508,,2480.051,134.94,4583.451,A,48.04
31564,20211231,2021,INDL,C,D,STD,ACIW,USD,937.434,3158.741,1244.777,115.73,223.297,754.155,1913.964,127.791,1370.598,A,34.7
31587,20210131,2020,INDL,C,D,STD,DLTR,USD,5050.8,20696,7285.3,233.383,2185.2,3730.3,13410.7,1341.9,25509.3,A,108.04
31607,20211231,2021,INDL,C,D,STD,NATI,USD,931.549,2114.985,1223.697,132.294,143.25,445.214,891.288,89.315,1469.681,A,43.67
31673,20210930,2021,INDL,C,D,STD,ABC,USD,38802.609,57337.805,223.354,208.089,2675.011,41358.641,56753.394,1539.932,213988.843,A,132.89
31752,20211231,2021,INDL,C,D,STD,CBZ,USD,451.674,1627.934,704.548,52.038,103.14,423.289,923.386,70.887,1104.925,A,39.12
31764,20211231,2021,INDL,C,D,STD,BMRC,USD,,4314.209,450.368,15.929,68.413,,3863.841,33.228,118.485,A,37.23
31843,20211231,2021,INDL,C,D,STD,HLIT,USD,323.127,693.686,295.913,102.959,19.49,224.461,396.89,13.254,507.149,A,11.76
31846,20210531,2020,INDL,C,D,STD,DRI,USD,1871.1,10656.1,2813.1,130.763,687.3,1848.3,7843,629.3,7196.1,A,119.12
31887,20210630,2021,INDL,C,D,STD,RMD,USD,1574.757,4728.125,2885.679,145.648,917.583,911.766,1842.446,474.505,3196.825,A,260.48
31895,20211231,2021,INDL,C,D,STD,BHB,USD,,3709.233,424.147,15.001,69.749,,3285.086,39.299,152.687,A,28.93
33652,20210331,2020,INDL,C,D,STD,SKY,USD,499.767,917.902,568.611,56.64,108.759,263.642,349.291,84.899,1420.881,A,30.94
34010,20211231,2021,INDL,C,D,STD,CRK,USD,318.736,4668.229,1012.779,232.925,1062.851,633.984,3480.45,-241.725,1850.73,A,8.09
34636,20210630,2021,INDL,C,D,STD,FOXA,USD,8749,22926,11123,576.184,2765,3002,11540,2150,12909,A,36.9
35978,20211231,2021,INDL,C,D,STD,ARNC,USD,3168,6580,1545,105.327,397,2063,5021,-397,7504,A,33.01
36691,20211231,2021,INDL,C,D,STD,IAC,USD,3073.914,12300.288,7175.226,89.711,-27.775,1379.198,4532.587,597.615,3699.627,A,130.71
37445,20211231,2021,INDL,C,D,STD,AAN,USD,,1441.265,718.166,30.978,157.837,,723.099,109.934,1845.504,A,24.65
60800,20211231,2021,INDL,C,D,STD,SBGI,USD,2471,12541,-1770,73.089,24,1202,14050,-414,6134,A,26.43
60900,20211231,2021,INDL,C,D,STD,DISH,USD,7523.182,48001.725,15526.671,528.965,3203.035,6515.886,32078.612,2410.642,17881.106,A,32.44
60902,20211231,2021,INDL,C,D,STD,HA,USD,2013.905,4631.12,569.086,51.233,-394.226,1111.01,4062.034,-144.773,1596.584,A,18.37
60914,20211231,2021,INDL,C,D,STD,LSI,USD,,6556.597,3378.999,83.566,340.64,,2943.923,249.317,795.088,A,153.18
60923,20210131,2020,INDL,C,D,STD,PLAY,USD,118.871,2352.824,153.232,47.647,-239.885,271.636,2199.592,-206.974,436.512,A,30.02
60979,20211231,2021,INDL,C,D,STD,WAB,USD,3832,18454,10201,185.803,954,2910,8215,558,7822,A,92.11
61155,20211231,2021,INDL,C,D,STD,AAWW,USD,1326.022,6443.243,2809.337,29.216,740.712,1420.057,3633.906,493.317,4030.829,A,94.12
61163,20211231,2021,INDL,C,D,STD,SHO,USD,282.096,3041.049,1917.717,219.334,-71.927,175.758,801.275,34.298,508.807,A,11.73
61179,20211231,2021,INDL,C,D,STD,KFRC,USD,372.111,503.401,188.406,21.504,107.942,160.431,314.995,75.177,1579.922,A,75.22
61181,20211231,2021,INDL,C,D,STD,IART,USD,1153.716,3782.383,1684.804,84.701,278.063,340.021,2097.579,169.075,1542.448,A,66.99
61302,20211231,2021,INDL,C,D,STD,ACGL,USD,,45100.945,12715.896,378.924,1867.99,,31545.816,2156.849,8916.678,A,44.45
61325,20211231,2021,INDL,C,D,STD,MD,USD,840.564,2722.546,896.487,86.423,191.638,427.366,1825.854,130.964,1885.091,A,27.21
61356,20211231,2021,INDL,C,D,STD,NOVT,USD,373.825,1227.883,521.291,35.601,87.053,183.938,706.592,50.331,706.793,A,176.33
61380,20211231,2021,INDL,C,D,STD,ERIE,USD,763.73,2242.057,1342.478,52.29,318.097,630.863,899.579,297.86,2633.977,A,192.66
61388,20211231,2021,INDL,C,D,STD,RE,USD,,38185.283,10139.18,39.266,1022.405,,28046.103,1379.083,11272.898,A,273.92
61399,20211231,2021,INDL,C,D,STD,MYGN,USD,484.8,1320.7,967.8,80,-98.3,204.3,352.9,-27.2,690.6,A,27.6
61408,20211231,2021,INDL,C,D,STD,THG,USD,,14254.3,3144.9,35.5,555.3,,11109.4,418.7,5227.8,A,131.06
61418,20210930,2021,INDL,C,D,STD,RICK,USD,52.95,364.619,179.823,9,51.908,23.025,185.396,30.336,195.258,A,77.88
61420,20211231,2021,INDL,C,D,STD,POOL,USD,1769.085,3230.131,1071.393,40.193,830.284,744.416,2158.738,650.624,5295.584,A,566
61483,20211231,2021,INDL,C,D,STD,DVA,USD,3167.723,17121.488,755.508,97.289,1770.433,2398.533,14750.508,978.45,11618.797,A,113.76
61487,20211231,2021,INDL,C,D,STD,BANR,USD,,16804.872,1690.327,34.253,305.578,,15114.545,201.048,616.916,A,60.67
61490,20211231,2021,INDL,C,D,STD,OPK,USD,823.013,2399.715,1685.126,681.427,-14.461,330.008,714.589,-30.143,1774.718,A,4.81
61494,20211231,2021,INDL,C,D,STD,HSIC,USD,3844.035,8481.091,3425.126,137.146,874.561,2306.514,3804.587,631.232,12401.021,A,77.53
61519,20211231,2021,INDL,C,D,STD,SWM,USD,594.6,2420.3,682.2,31.45,115.5,231.1,1738.1,88.9,1440,A,29.9
61562,20211231,2021,INDL,C,D,STD,AEIS,USD,1162.234,1817.34,870.851,37.589,173.239,370.196,945.844,134.736,1455.954,A,91.06
61567,20210630,2021,INDL,C,D,STD,EL,USD,9768,21971,6057,361.759,3072,5298,15023,2870,16229,A,370.2
61574,20211231,2021,INDL,C,D,STD,WAT,USD,1628.942,3094.932,367.554,60.728,834.21,680.508,2727.378,692.843,2785.874,A,372.6
61585,20211231,2021,INDL,C,D,STD,FFIC,USD,,8045.911,679.628,30.526,147.253,,7366.283,81.793,292.249,A,24.3
61591,20210430,2020,INDL,C,D,STD,NTAP,USD,6001,9360,685,222,938,3452,8675,730,5744,A,66.24
61635,20211231,2021,INDL,C,D,STD,NWPX,USD,228.226,547.679,283.383,9.871,21.738,64.092,264.296,11.523,333.313,A,31.8
61655,20211231,2021,INDL,C,D,STD,NVAX,USD,2155.119,2576.753,-351.673,75.841,-1542.143,2390.319,2928.426,-1743.751,1146.29,A,143.07
61676,20211231,2021,INDL,C,D,STD,CTXS,USD,1718.985,6975.517,547.257,124.861,363.207,2354.071,6428.26,307.499,3217.17,A,94.59
61693,20211231,2021,INDL,C,D,STD,HTLF,USD,,19274.549,2071.473,42.275,396.774,,17092.371,219.923,717.695,A,50.61
61711,20211231,2021,INDL,C,D,STD,TGTX,USD,330.965,379.629,237.153,143.251,-344.77,65.384,142.476,-348.101,6.689,A,19
61732,20210831,2021,INDL,C,D,STD,MSM,USD,1314.245,2462.115,1150.871,55.473,371.758,561.928,1300.243,216.907,3243.224,A,84.06
61739,20211231,2021,INDL,C,D,STD,HIG,USD,,76578,17509,334.926,2534,,58735,2365,21735,A,69.04
61811,20211231,2021,INDL,C,D,STD,SCCO,USD,6139.6,18297.6,8149.2,773.1,6065.1,2250,10089.8,3397.1,10934.1,A,61.71
62169,20210531,2020,INDL,C,D,STD,LNDC,USD,148.321,502.924,202.784,29.333,5.888,101.888,300.14,-32.665,544.161,A,10.85
62221,20210331,2020,INDL,C,D,STD,CMCO,USD,441.842,1150.432,530.149,23.984,47.719,183.859,620.283,9.106,649.642,A,38.44
62266,20211231,2021,INDL,C,D,STD,CSGS,USD,748.199,1387.149,436.609,32.495,129.559,695.102,946.905,72.331,1046.487,A,57.62
62374,20211231,2021,INDL,C,D,STD,IRM,USD,1441.267,14450.031,855.952,289.757,901.321,2018.58,13520.552,450.219,4491.531,A,52.33
62378,20211231,2021,INDL,C,D,STD,HUBG,USD,894.288,2437.294,1340.314,34.57,239.557,687.069,1096.98,171.474,4232.383,A,84.24
62396,20210731,2021,INDL,C,D,STD,IDT,USD,388.135,512.655,164.864,25.761,56.711,339.334,346.041,96.475,1446.99,A,44.16
62475,20211231,2021,INDL,C,D,STD,ABUS,USD,160.661,204.485,169.439,144.988,-71.65,11.221,35.046,-76.247,10.988,A,3.89
62516,20211231,2021,INDL,C,D,STD,CENX,USD,618.2,1569.9,421,91.232,70.6,547.4,1148.9,-167.1,2212.5,A,16.56
62654,20211231,2021,INDL,C,D,STD,SASR,USD,,12590.726,1519.679,45.119,366.489,,11071.047,235.107,552.339,A,48.08
62689,20211231,2021,INDL,C,D,STD,TRV,USD,,120466,28887,241.2,4798,,91579,3662,34816,A,156.43
62723,20211231,2021,INDL,C,D,STD,TCX,USD,147.004,539.596,115.092,10.747,-7.415,173.683,424.504,3.364,304.337,A,83.82
62823,20211231,2021,INDL,C,D,STD,FCN,USD,1370.027,3100.909,1583.321,34.333,308.918,718.116,1517.588,234.966,2776.222,A,153.42
62897,20211231,2021,INDL,C,D,STD,TUP,USD,648.2,1255.4,-207.1,48.88,234.7,555.9,1462.5,18.6,1602.3,A,15.29
62921,20211231,2021,INDL,C,D,STD,NBIX,USD,972.8,2072.5,1374,94.9,207.8,245.8,698.5,89.6,1133.5,A,85.17
62965,20211231,2021,INDL,C,D,STD,SSNC,USD,4252.2,17333,6165.4,256,1264.2,3851.1,11109.8,800,5051,A,81.98
62979,20211231,2021,INDL,C,D,STD,SBSI,USD,,7259.602,912.172,32.352,150.305,,6347.43,113.401,265.323,A,41.82
63000,20211231,2021,INDL,C,D,STD,RUSHA,USD,1324.454,3119.977,1466.749,54.675,307.604,1003.504,1653.228,241.415,5126.142,A,55.64
63080,20211231,2021,INDL,C,D,STD,ANSS,USD,1638.574,6324.314,4484.048,87.079,519.312,778.492,1840.266,454.627,1906.715,A,401.12
63172,20210831,2021,INDL,C,D,STD,FDS,USD,933.578,2224.94,1016.353,37.615,474.041,315.705,1208.587,399.59,1591.445,A,486.01
63186,20211231,2021,INDL,C,D,STD,QGEN,USD,2109.602,6146.954,3096.55,227.074,669.384,1517.47,3050.404,512.599,2251.657,A,55.58
63232,20211231,2021,INDL,C,D,STD,OCFC,USD,,11739.616,1516.552,59.175,208.281,,10223.063,110.076,394.023,A,22.2
63290,20211231,2021,INDL,C,D,STD,PEGA,USD,840.218,1593.531,416.088,81.712,-109.843,485.404,1177.443,-63.04,1211.653,A,111.82
63338,20211231,2021,INDL,C,D,STD,STRA,USD,367.786,2305.88,1713.99,24.592,110.585,195.755,591.89,55.087,1131.686,A,57.84
63405,20211231,2021,INDL,C,D,STD,GERN,USD,187.206,226.034,126.416,323.732,-115.151,45.521,99.618,-116.112,1.393,A,1.22
63417,20211231,2021,INDL,C,D,STD,TTEC,USD,697.987,1996.804,522.213,46.99,232.253,444.396,1402.463,140.97,2273.062,A,90.55
63422,20211231,2021,INDL,C,D,STD,LAMR,USD,388.607,6047.494,1217.089,101.273,519.072,662.965,4830.405,388.09,1787.401,A,121.3
63447,20210131,2020,INDL,C,D,STD,GES,USD,1232.524,2465.868,543.663,64.23,-53.439,762.539,1896.368,-81.229,1802.533,A,22.62
63456,20211231,2021,INDL,C,D,STD,CSV,USD,40.212,1178.631,128.015,15.332,98.058,60.787,1050.616,33.159,375.886,A,64.44
63527,20211231,2021,INDL,C,D,STD,SRCL,USD,575.5,5473.1,2398.7,91.9,156.7,731.7,3070.3,-27.8,2646.9,A,59.64
63531,20211231,2021,INDL,C,D,STD,MVIS,USD,119.43,130.225,112.754,164.363,-43.869,12.462,17.471,-43.2,2.5,A,5.01
63643,20210131,2020,INDL,C,D,STD,ANF,USD,1661.629,3314.902,936.628,62.399,13.414,959.399,2365.59,-114.021,3125.384,A,20.36
63645,20211231,2021,INDL,C,D,STD,ENDP,USD,2714.586,8767.415,-1244.031,233.691,856.613,1629.962,10011.401,-613.245,2993.206,A,3.76
63650,20211231,2021,INDL,C,D,STD,SPPI,USD,103.952,111.548,47.553,164.502,-139.93,53.229,63.995,-158.628,0,A,1.27
63700,20211231,2021,INDL,C,D,STD,ATRS,USD,174.272,257.505,175.758,170.072,27.342,58.93,81.747,46.289,183.982,A,3.57
63725,20211231,2021,INDL,C,D,STD,WTBA,USD,,3500.201,260.328,16.555,76.396,,3239.873,49.607,117.009,A,31.07
63739,20211231,2021,INDL,C,D,STD,BJRI,USD,90.815,1035.166,333.771,23.304,-17.293,200.434,701.395,-3.606,1087.038,A,34.55
63763,20210131,2020,INDL,C,D,STD,HIBB,USD,439.8,808.166,391.036,16.479,141.443,225.32,417.13,74.266,1419.657,A,46.18
63781,20211231,2021,INDL,C,D,STD,WTFC,USD,,50142.143,4086.188,57.054,916.371,,45643.455,466.151,1861.003,A,90.82
63847,20211231,2021,INDL,C,D,STD,PAG,USD,4075.4,13464.6,4070,77.574,1356.4,4274.6,9369.6,1187.8,25554.7,A,107.22
63863,20211231,2021,INDL,C,D,STD,USNA,USD,365.117,577.74,395.124,19.393,170.192,160.79,182.616,116.505,1186.464,A,101.2
63876,20210331,2020,INDL,C,D,STD,TGI,USD,1554.434,2450.935,-818.853,64.185,107.846,718.367,3269.788,-450.91,1869.719,A,12.56
63892,20211231,2021,INDL,C,D,STD,NOV,USD,4902,9550,4997,392.673,-134,1910,4486,-250,5524,A,13.55
63927,20210731,2021,INDL,C,D,STD,UNFI,USD,3550,7525,1515,56.4,403,2487,6011,149,26950,A,49.08
63986,20210331,2020,INDL,C,D,STD,PLUS,USD,777.594,1076.775,562.41,13.503,108.611,459.364,514.365,74.397,1568.323,A,87.95
64028,20211231,2021,INDL,C,D,STD,NUS,USD,872.95,1906.48,912.772,49.9,292.518,529.694,993.708,147.266,2695.669,A,50.75
64030,20211231,2021,INDL,C,D,STD,STLD,USD,6901.023,12531.234,6304.641,194.998,4320.705,2227.369,6211.063,3214.066,18408.85,A,62.07
64061,20211231,2021,INDL,C,D,STD,FORR,USD,269.488,680.129,203.907,19.058,38.976,312.336,476.222,24.844,494.315,A,58.73
64088,20210331,2020,INDL,C,D,STD,VSAT,USD,991.233,5349.467,2351.469,68.529,58.233,708.437,2962.233,3.691,2256.107,A,32.65
64166,20211231,2021,INDL,C,D,STD,DGX,USD,2741,13611,6444,119,2444,1753,7049,1995,10788,A,173.01
64175,20211231,2021,INDL,C,D,STD,LAD,USD,3533.3,11146.9,4626.4,29.5,1690,2402.8,6483.7,1060.1,22831.7,A,296.95
64223,20211231,2021,INDL,C,D,STD,DXPE,USD,404.574,906.192,358.623,18.58,40.157,181.062,547.5,16.496,1113.921,A,25.67
64275,20210531,2020,INDL,C,D,STD,CALM,USD,519.931,1229.174,1012.781,48.859,-23.282,90.097,216.393,2.06,1348.987,A,37.54
64302,20211231,2021,INDL,C,D,STD,NSP,USD,1244.848,1753.085,-1.774,38.33,173.329,1128.573,1754.859,124.08,4973.07,A,118.11
64306,20211231,2021,INDL,C,D,STD,KRC,USD,,10583.397,5440.06,116.464,286.583,,4893.527,628.144,958.956,A,66.46
64327,20211231,2021,INDL,C,D,STD,CERS,USD,187.102,237.499,84.619,173.67,-48.549,78.556,151.882,-54.374,159.518,A,6.81
64334,20211231,2021,INDL,C,D,STD,VCEL,USD,158.462,243.705,170.462,46.88,-7.854,26.052,73.243,-7.471,156.184,A,39.3
64344,20210731,2021,INDL,C,D,STD,MTN,USD,1745.586,6251.056,1594.599,40.425,281.667,978.401,4421.988,127.85,1909.71,A,327.9
64356,20211031,2021,INDL,C,D,STD,CIEN,USD,3188.906,4865.227,3020.018,154.859,486.213,909.03,1845.209,500.196,3620.684,A,76.97
64389,20211231,2021,INDL,C,D,STD,SLGN,USD,2295.849,7770.846,1562.696,110.41,545.311,1508.522,6208.15,359.081,5677.105,A,42.84
64410,20210228,2020,INDL,C,D,STD,KMX,USD,4116.796,21541.541,4364.613,163.172,1002.86,1698.548,17176.928,746.919,20089.959,A,94.46
64536,20211231,2021,INDL,C,D,STD,EEFT,USD,3308.423,4744.276,1255.481,51.148,222.65,1852.641,3488.752,70.727,2995.443,A,119.17
64547,20211231,2021,INDL,C,D,STD,SSB,USD,,41960.032,4802.94,69.332,845.308,,37157.092,475.543,1439.056,A,80.11
64630,20210331,2020,INDL,C,D,STD,TTWO,USD,4220.515,6028.218,3331.892,115.163,636.429,2234.715,2696.326,588.886,3372.772,A,207.79
64637,20210930,2021,INDL,C,D,STD,EMKR,USD,144.319,180.813,137.466,36.984,19.848,27.82,43.347,25.643,158.444,A,6.98
64699,20211231,2021,INDL,C,D,STD,FBC,USD,,25483,2718,53.198,904,,22765,533,1854,A,47.94
64766,20211231,2021,INDL,C,D,STD,RMBS,USD,684.364,1232.646,862.396,109.292,40.848,267.267,370.25,18.334,328.304,A,29.39
64768,20211231,2021,INDL,C,D,STD,AMZN,USD,161580,420549,138245,509,24429,142266,282304,33364,469822,A,3334.34
64794,20211231,2021,INDL,C,D,STD,UCBI,USD,,20946.771,2125.823,89.35,474.34,,18724.526,269.801,736.612,A,35.94
64821,20211231,2021,INDL,C,D,STD,ARE,USD,,30219.373,16189.542,158.044,737.13,,11186.123,571.247,2385.882,A,222.96
64853,20210331,2020,INDL,C,D,STD,QRVO,USD,2483.804,7221.47,4629.425,112.557,942.295,681.581,2592.045,733.611,4015.307,A,166.27
64857,20211231,2021,INDL,C,D,STD,SRPT,USD,2604.099,3147.974,928.009,87.127,-446.91,452.733,2219.965,-418.78,701.887,A,90.05
64891,20210331,2020,INDL,C,D,STD,RL,USD,4208,7887.5,2604.4,73.2,168.8,1584.8,5283.1,-121.1,4400.8,A,103.74
64901,20210930,2021,INDL,C,D,STD,MMS,USD,1079.494,4118.965,1480.329,61.954,419.35,789.433,2638.636,291.2,4254.485,A,79.67
64925,20211231,2021,INDL,C,D,STD,BXP,USD,,22365.258,5834.02,156.545,976.933,,14322.462,505.195,2892.131,A,115.18
64929,20210831,2021,INDL,C,D,STD,SLP,USD,139.313,179.978,165.782,20.142,11.253,11.574,14.196,9.782,46.466,A,47.3
64979,20211231,2021,INDL,C,D,STD,PPBI,USD,,21094.429,2886.311,94.39,545.263,,18208.118,339.889,804.589,A,40.03
64997,20211231,2021,INDL,C,D,STD,FIX,USD,1027.321,2209.114,805.666,36.091,186.898,836.554,1403.448,143.348,3073.636,A,98.94
65006,20211231,2021,INDL,C,D,STD,HLX,USD,529.538,2326.028,1647.469,151.124,-48.056,278.283,678.559,-61.538,674.728,A,3.12
65009,20211231,2021,INDL,C,D,STD,AROC,USD,186.57,2589.966,891.438,154.065,138.431,125.254,1698.528,28.217,781.461,A,7.48
65011,20211231,2021,INDL,C,D,STD,HSKA,USD,319.555,604.072,435.854,10.712,0.745,43.926,168.218,-1.148,253.739,A,182.49
65021,20210331,2020,INDL,C,D,STD,EGHT,USD,276.533,678.409,160.504,109.135,-145.952,121.378,517.905,-165.585,532.344,A,34.47
65084,20211231,2021,INDL,C,D,STD,CXW,USD,627.384,3498.938,1372.468,120.285,247.199,340.968,2126.47,-51.896,1862.616,A,9.97
65108,20211231,2021,INDL,C,D,STD,JLL,USD,6387.7,15505,6184.9,50.024,1128.2,6486.5,9083.8,961.6,19367,A,269.34
65228,20211231,2021,INDL,C,D,STD,UMPQ,USD,,30640.936,2749.27,216.626,665.586,,27891.666,420.3,1313.917,A,19.24
65235,20211231,2021,INDL,C,D,STD,DHIL,USD,,286.153,184.423,3.172,76.758,,83.974,74.201,199.807,A,194.23
65275,20211231,2021,INDL,C,D,STD,BFAM,USD,540.271,3640.047,1179.276,59.305,110.118,622.175,2460.771,70.459,1755.307,A,125.88
65290,20211231,2021,INDL,C,D,STD,SLG,USD,,11066.629,4542.944,66.067,124.951,,5748.049,449.754,789.978,A,71.7
65343,20210831,2021,INDL,C,D,STD,PSMT,USD,697.204,1705.79,915.345,30.755,159.047,533.552,789.576,97.963,3619.871,A,73.17
65399,20210930,2021,INDL,C,D,STD,MTOR,USD,1286,2938,574,70.1,223,900,2323,199,3818,A,24.78
65406,20210331,2020,INDL,C,D,STD,PETS,USD,161.187,187.497,141.272,20.269,37.794,44.935,46.216,30.603,309.215,A,32.06
65417,20211231,2021,INDL,C,D,STD,YUM,USD,1532,5966,-8373,289,2148,1415,14339,1575,6584,A,138.86
65421,20211231,2021,INDL,C,D,STD,FARO,USD,273.45,479.74,326.459,18.206,-1.068,98.881,153.281,-39.964,337.814,A,70.02
65430,20210131,2020,INDL,C,D,STD,PLCE,USD,547.083,1140.127,93.377,14.584,-48.728,718.499,1046.75,-140.365,1522.598,A,50.1
65500,20211231,2021,INDL,C,D,STD,NAT,USD,107.608,903.057,550.128,183.694,-84.152,67.645,352.929,-119.423,195.759,A,1.69
65548,20211231,2021,INDL,C,D,STD,CAC,USD,,5500.356,541.294,14.74,105.212,,4959.062,69.014,198.219,A,48.16
65552,20211231,2021,INDL,C,D,STD,INVE,USD,72.726,96.663,74.507,22.23,-0.53,20.848,22.151,1.62,103.769,A,28.14
65556,20211231,2021,INDL,C,D,STD,NLY,USD,,76764.064,11633.257,1459.736,1941.664,,63568.739,2389.896,1982.612,A,7.82
65590,20211231,2021,INDL,C,D,STD,SRI,USD,410.824,665.399,295.95,27.191,-9.66,173.066,369.449,3.406,769.491,A,19.74
65607,20210630,2021,INDL,C,D,STD,OSIS,USD,709.404,1384.367,639.82,17.854,123.735,344.767,744.547,74.049,1146.902,A,93.2
65609,20211231,2021,INDL,C,D,STD,CHRW,USD,4804.153,7028.112,2021.934,129.186,1082.108,3326.342,5006.178,844.245,23102.138,A,107.63
65615,20211231,2021,INDL,C,D,STD,CHH,USD,761.661,1931.824,265.882,55.609,435.182,570.295,1665.942,288.957,1069.298,A,155.99
65671,20211231,2021,INDL,C,D,STD,DRQ,USD,745.549,1010.426,897.108,34.774,-45.464,93.663,113.318,-127.996,322.945,A,19.68
65689,20211231,2021,INDL,C,D,STD,MBWM,USD,,5257.749,456.559,15.84,91.657,,4801.19,59.021,198.656,A,35.03
65702,20211231,2021,INDL,C,D,STD,CWST,USD,146.479,1283.58,422.457,51.411,84.384,152.193,861.123,41.1,889.211,A,85.42
65710,20211231,2021,INDL,C,D,STD,EPR,USD,,5801.15,2617.891,74.808,254.84,,3183.111,98.606,525.593,A,47.49
65718,20211231,2021,INDL,C,D,STD,GPI,USD,1666.2,5749.4,1825.3,17.176,896.9,1543.6,3924.1,554.6,13481.9,A,195.22
65772,20211231,2021,INDL,C,D,STD,MTD,USD,1269.358,3326.798,171.421,22.843,994.736,1146.538,3155.377,768.985,3717.93,A,1697.21
65796,20211231,2021,INDL,C,D,STD,MOFG,USD,,6025.128,527.475,15.671,108.904,,5497.653,69.486,219.219,A,32.37
65831,20211231,2021,INDL,C,D,STD,SAH,USD,2084.1,4975.1,1076.4,40.722,541.4,1891.7,3898.7,348.9,12396.4,A,49.45
65886,20211231,2021,INDL,C,D,STD,AMG,USD,,8876.4,2786.4,44,975.1,,4491.9,565.7,2412.4,A,164.51
66016,20211231,2021,INDL,C,D,STD,INGR,USD,2697,6999,3100,66.657,663,1512,3810,117,6894,A,96.64
66032,20211231,2021,INDL,C,D,STD,POWI,USD,686.815,1014.487,912.032,59.913,175.058,72.321,102.455,164.413,703.277,A,92.89
66065,20211231,2021,INDL,C,D,STD,URI,USD,2151,20292,5991,72.421,2327,2603,14301,1386,9716,A,332.29
66235,20211231,2021,INDL,C,D,STD,HOPE,USD,,17889.061,2092.983,120.006,335.723,,15796.078,204.572,610.126,A,14.71
66285,20211231,2021,INDL,C,D,STD,HFWA,USD,,7432.412,854.432,35.106,159.953,,6577.98,98.035,244.746,A,24.44
66288,20211231,2021,INDL,C,D,STD,MPB,USD,,4689.425,490.076,15.958,72.321,,4199.349,29.319,144.855,A,31.74
66290,20210228,2020,INDL,C,D,STD,SCS,USD,1045.4,2354,960.5,114.908,86.5,515,1393.5,26.1,2596.2,A,13.55
66354,20211231,2021,INDL,C,D,STD,WPC,USD,,15480.63,7581.785,190.014,589.493,,7897.179,409.988,1320.695,A,82.05
66368,20211231,2021,INDL,C,D,STD,VRSN,USD,1268.735,1983.764,-1260.519,110.519,866.803,1073.991,3244.283,784.83,1327.576,A,253.82
66371,20210930,2021,INDL,C,D,STD,IESC,USD,484.18,766.622,345.953,20.733,85.747,311.6,396.075,66.343,1536.493,A,50.64
66393,20210630,2021,INDL,C,D,STD,MRCY,USD,643.1,1955.137,1484.146,55.241,101.537,150.823,470.991,62.044,923.996,A,55.06
66394,20211231,2021,INDL,C,D,STD,PFIS,USD,,3369.483,340.126,7.169,62.744,,3029.357,43.519,119.693,A,52.69
66446,20211231,2021,INDL,C,D,STD,PWR,USD,4732.577,12855.189,5112.301,142.634,711.005,3164.96,7738.268,485.956,12980.213,A,114.66
66586,20211231,2021,INDL,C,D,STD,CNXN,USD,932.413,1083.383,682.473,26.252,96.517,374.632,400.91,69.906,2892.595,A,43.13
66588,20210930,2021,INDL,C,D,STD,SRDX,USD,70.255,194.592,140.085,13.899,4.178,29.815,54.507,4.237,105.136,A,48.15
66697,20211231,2021,INDL,C,D,STD,INO,USD,448.445,495.941,399.669,217.383,-301.217,65.741,96.272,-303.659,1.775,A,4.99
66929,20211231,2021,INDL,C,D,STD,TPB,USD,249.169,601.56,131.404,18.395,94.282,40.336,467.844,52.059,418.118,A,37.78
100873,20211231,2021,INDL,C,D,STD,NLSN,USD,1140,10820,3314,359.268,885,657,7324,963,3500,A,20.51
104432,20211231,2021,INDL,C,D,STD,NCLH,USD,3301.568,18729.837,2432.65,416.892,-2552.348,3730.432,16297.187,-4506.587,647.986,A,20.74
105365,20211231,2021,INDL,C,D,STD,AMT,USD,3729.4,69887.9,5081.2,455.772,3384,9067.3,60818.3,2567.7,9356.9,A,292.5
105538,20211231,2021,INDL,C,D,STD,BSRR,USD,,3371.014,362.494,15.27,84.218,,3008.52,43.012,141.155,A,27.15
105670,20211231,2021,INDL,C,D,STD,BRKL,USD,,8602.622,995.342,78.115,188.787,,7607.28,115.44,338.518,A,16.19
